question_text,correct_answer,hint,explanation,difficulty,tags,active
Rearrange (Oemybi) to reference a valid ward in Muhoroni Constituency - Kisumu County in Kenya,Ombeyi,The Ward starts with OMB,The ward Ombeyi is in Muhoroni Constituency - Kisumu County.,1,"geography,ward,kenya",TRUE
Rearrange (Mhhtentuei) to reference a valid ward in Mwala Constituency - Machakos County in Kenya,Muthetheni,The Ward starts with MUT,The ward Muthetheni is in Mwala Constituency - Machakos County.,2,"geography,ward,kenya",TRUE
Rearrange (Ensdeebs) to reference a valid ward in Endebess Constituency - Trans Nzoia County in Kenya,Endebess,The Ward starts with END,The ward Endebess is in Endebess Constituency - Trans Nzoia County.,2,"geography,ward,kenya",TRUE
Rearrange (Trogenan) to reference a valid ward in Tongaren Constituency - Bungoma County in Kenya,Tongaren,The Ward starts with TON,The ward Tongaren is in Tongaren Constituency - Bungoma County.,2,"geography,ward,kenya",TRUE
Rearrange (Kiyyannneai) to reference a valid ward in Kangema Constituency - Murang'a County in Kenya,Kanyenyaini,The Ward starts with KAN,The ward Kanyenyaini is in Kangema Constituency - Murang'a County.,2,"geography,ward,kenya",TRUE
Rearrange (Tamuba) to reference a valid ward in Hamisi Constituency - Vihiga County in Kenya,Tambua,The Ward starts with TAM,The ward Tambua is in Hamisi Constituency - Vihiga County.,1,"geography,ward,kenya",TRUE
Rearrange (Kmisia) to reference a valid ward in Buuri Constituency - Meru County in Kenya,Kisima,The Ward starts with KIS,The ward Kisima is in Buuri Constituency - Meru County.,1,"geography,ward,kenya",TRUE
Rearrange (Kaabzi) to reference a valid ward in Subukia Constituency - Nakuru County in Kenya,Kabazi,The Ward starts with KAB,The ward Kabazi is in Subukia Constituency - Nakuru County.,1,"geography,ward,kenya",TRUE
Rearrange (Magna) to reference a valid ward in Kitutu Masaba Constituency - Nyamira County in Kenya,Manga,The Ward starts with MAN,The ward Manga is in Kitutu Masaba Constituency - Nyamira County.,1,"geography,ward,kenya",TRUE
Rearrange (Elkkaaala) to reference a valid ward in Masinga Constituency - Machakos County in Kenya,Ekalakala,The Ward starts with EKA,The ward Ekalakala is in Masinga Constituency - Machakos County.,2,"geography,ward,kenya",TRUE
Rearrange (Stobii) to reference a valid ward in Bumula Constituency - Bungoma County in Kenya,Siboti,The Ward starts with SIB,The ward Siboti is in Bumula Constituency - Bungoma County.,1,"geography,ward,kenya",TRUE
Rearrange (Kniynoa) to reference a valid ward in Kigumo Constituency - Murang'a County in Kenya,Kinyona,The Ward starts with KIN,The ward Kinyona is in Kigumo Constituency - Murang'a County.,1,"geography,ward,kenya",TRUE
Rearrange (Ktialu) to reference a valid ward in Turkana South Constituency - Turkana County in Kenya,Katilu,The Ward starts with KAT,The ward Katilu is in Turkana South Constituency - Turkana County.,1,"geography,ward,kenya",TRUE
Rearrange (Magawwga) to reference a valid ward in North Mugirango Constituency - Nyamira County in Kenya,Magwagwa,The Ward starts with MAG,The ward Magwagwa is in North Mugirango Constituency - Nyamira County.,2,"geography,ward,kenya",TRUE
Rearrange (Mjegnao) to reference a valid ward in Mvita Constituency - Mombasa County in Kenya,Majengo,The Ward starts with MAJ,The ward Majengo is in Mvita Constituency - Mombasa County.,1,"geography,ward,kenya",TRUE
Rearrange (Mudugna) to reference a valid ward in Kieni Constituency - Nyeri County in Kenya,Mugunda,The Ward starts with MUG,The ward Mugunda is in Kieni Constituency - Nyeri County.,1,"geography,ward,kenya",TRUE
Rearrange (Kaaru) to reference a valid ward in Ol Kalou Constituency - Nyandarua County in Kenya,Karau,The Ward starts with KAR,The ward Karau is in Ol Kalou Constituency - Nyandarua County.,1,"geography,ward,kenya",TRUE
Rearrange (Chmehuce) to reference a valid ward in Malava Constituency - Kakamega County in Kenya,Chemuche,The Ward starts with CHE,The ward Chemuche is in Malava Constituency - Kakamega County.,2,"geography,ward,kenya",TRUE
Rearrange (Kpnoiosi) to reference a valid ward in Sotik Constituency - Bomet County in Kenya,Kipsonoi,The Ward starts with KIP,The ward Kipsonoi is in Sotik Constituency - Bomet County.,2,"geography,ward,kenya",TRUE
Rearrange (Nkneue) to reference a valid ward in Buuri Constituency - Meru County in Kenya,Nkuene,The Ward starts with NKU,The ward Nkuene is in Buuri Constituency - Meru County.,1,"geography,ward,kenya",TRUE
Rearrange (Rtiura) to reference a valid ward in Dagoretti Constituency - Nairobi County in Kenya,Riruta,The Ward starts with RIR,The ward Riruta is in Dagoretti Constituency - Nairobi County.,1,"geography,ward,kenya",TRUE
Rearrange (Mehgcane) to reference a valid ward in Bomachoge Borabu Constituency - Kisii County in Kenya,Magenche,The Ward starts with MAG,The ward Magenche is in Bomachoge Borabu Constituency - Kisii County.,2,"geography,ward,kenya",TRUE
Rearrange (Mwceaha) to reference a valid ward in Saboti Constituency - Trans Nzoia County in Kenya,Machewa,The Ward starts with MAC,The ward Machewa is in Saboti Constituency - Trans Nzoia County.,1,"geography,ward,kenya",TRUE
Rearrange (Ndnago) to reference a valid ward in Dagoretti Constituency - Nairobi County in Kenya,Ngando,The Ward starts with NGA,The ward Ngando is in Dagoretti Constituency - Nairobi County.,1,"geography,ward,kenya",TRUE
Rearrange (Mleleo) to reference a valid ward in Narok South Constituency - Narok County in Kenya,Melelo,The Ward starts with MEL,The ward Melelo is in Narok South Constituency - Narok County.,1,"geography,ward,kenya",TRUE
Rearrange (Ntkreaa) to reference a valid ward in Narok North Constituency - Narok County in Kenya,Nkareta,The Ward starts with NKA,The ward Nkareta is in Narok North Constituency - Narok County.,1,"geography,ward,kenya",TRUE
Rearrange (Tshnoiwp) to reference a valid ward in Kanduyi Constituency - Bungoma County in Kenya,Township,The Ward starts with TOW,The ward Township is in Kanduyi Constituency - Bungoma County.,2,"geography,ward,kenya",TRUE
Rearrange (Miamsba) to reference a valid ward in Nyaribari Masaba Constituency - Kisii County in Kenya,Masimba,The Ward starts with MAS,The ward Masimba is in Nyaribari Masaba Constituency - Kisii County.,1,"geography,ward,kenya",TRUE
Rearrange (Mhtua) to reference a valid ward in Kitui South Constituency - Kitui County in Kenya,Mutha,The Ward starts with MUT,The ward Mutha is in Kitui South Constituency - Kitui County.,1,"geography,ward,kenya",TRUE
Rearrange (Makognni) to reference a valid ward in Matuga Constituency - Kwale County in Kenya,Mkongani,The Ward starts with MKO,The ward Mkongani is in Matuga Constituency - Kwale County.,2,"geography,ward,kenya",TRUE
Rearrange (Kniryoo) to reference a valid ward in Saboti Constituency - Trans Nzoia County in Kenya,Kinyoro,The Ward starts with KIN,The ward Kinyoro is in Saboti Constituency - Trans Nzoia County.,1,"geography,ward,kenya",TRUE
Rearrange (Srneryeie) to reference a valid ward in Cherangany Constituency - Trans Nzoia County in Kenya,Sinyerere,The Ward starts with SIN,The ward Sinyerere is in Cherangany Constituency - Trans Nzoia County.,2,"geography,ward,kenya",TRUE
Rearrange (Kiamsaan) to reference a valid ward in Kipkelion West Constituency - Kericho County in Kenya,Kamasian,The Ward starts with KAM,The ward Kamasian is in Kipkelion West Constituency - Kericho County.,2,"geography,ward,kenya",TRUE
Rearrange (Grighitairi) to reference a valid ward in Mwea Constituency - Kirinyaga County in Kenya,Gathigiriri,The Ward starts with GAT,The ward Gathigiriri is in Mwea Constituency - Kirinyaga County.,2,"geography,ward,kenya",TRUE
Rearrange (Kopmisba) to reference a valid ward in Soy Constituency - Uasin Gishu County in Kenya,Kipsomba,The Ward starts with KIP,The ward Kipsomba is in Soy Constituency - Uasin Gishu County.,2,"geography,ward,kenya",TRUE
Rearrange (Gtigiha) to reference a valid ward in Githunguri Constituency - Kiambu County in Kenya,Githiga,The Ward starts with GIT,The ward Githiga is in Githunguri Constituency - Kiambu County.,1,"geography,ward,kenya",TRUE
Rearrange (Mloo) to reference a valid ward in Molo Constituency - Baringo County in Kenya,Molo,The Ward starts with MOL,The ward Molo is in Molo Constituency - Baringo County.,1,"geography,ward,kenya",TRUE
Rearrange (Kmliuot) to reference a valid ward in Konoin Constituency - Bomet County in Kenya,Kimulot,The Ward starts with KIM,The ward Kimulot is in Konoin Constituency - Bomet County.,1,"geography,ward,kenya",TRUE
Rearrange (Lmawbe) to reference a valid ward in Suba North Constituency - Homa Bay County in Kenya,Lambwe,The Ward starts with LAM,The ward Lambwe is in Suba North Constituency - Homa Bay County.,1,"geography,ward,kenya",TRUE
Rearrange (Rmobo) to reference a valid ward in Kajiado South Constituency - Kajiado County in Kenya,Rombo,The Ward starts with ROM,The ward Rombo is in Kajiado South Constituency - Kajiado County.,1,"geography,ward,kenya",TRUE
Rearrange (Knoyu) to reference a valid ward in Mathira Constituency - Nyeri County in Kenya,Konyu,The Ward starts with KON,The ward Konyu is in Mathira Constituency - Nyeri County.,1,"geography,ward,kenya",TRUE
Rearrange (Krmaubu) to reference a valid ward in Lari Constituency - Kiambu County in Kenya,Kamburu,The Ward starts with KAM,The ward Kamburu is in Lari Constituency - Kiambu County.,1,"geography,ward,kenya",TRUE
Rearrange (Kulaju) to reference a valid ward in Kisumu East Constituency - Kisumu County in Kenya,Kajulu,The Ward starts with KAJ,The ward Kajulu is in Kisumu East Constituency - Kisumu County.,1,"geography,ward,kenya",TRUE
Rearrange (Ndaalt) to reference a valid ward in Mosop Constituency - Nandi County in Kenya,Ndalat,The Ward starts with NDA,The ward Ndalat is in Mosop Constituency - Nandi County.,1,"geography,ward,kenya",TRUE
Rearrange (Lfeay) to reference a valid ward in Lafey Constituency - Mandera County in Kenya,Lafey,The Ward starts with LAF,The ward Lafey is in Lafey Constituency - Mandera County.,1,"geography,ward,kenya",TRUE
Rearrange (Gdnaa) to reference a valid ward in Malindi Constituency - Kilifi County in Kenya,Ganda,The Ward starts with GAN,The ward Ganda is in Malindi Constituency - Kilifi County.,1,"geography,ward,kenya",TRUE
Rearrange (Niaytkeo) to reference a valid ward in Kitutu Chache South Constituency - Kisii County in Kenya,Nyatieko,The Ward starts with NYA,The ward Nyatieko is in Kitutu Chache South Constituency - Kisii County.,2,"geography,ward,kenya",TRUE
Rearrange (Neadwrata) to reference a valid ward in Bomet Central Constituency - Bomet County in Kenya,Ndaraweta,The Ward starts with NDA,The ward Ndaraweta is in Bomet Central Constituency - Bomet County.,2,"geography,ward,kenya",TRUE
Rearrange (Bhaarcboo) to reference a valid ward in Nyaribari Chache Constituency - Kisii County in Kenya,Bobaracho,The Ward starts with BOB,The ward Bobaracho is in Nyaribari Chache Constituency - Kisii County.,2,"geography,ward,kenya",TRUE
Rearrange (Muykau) to reference a valid ward in Maragwa Constituency - Murang'a County in Kenya,Makuyu,The Ward starts with MAK,The ward Makuyu is in Maragwa Constituency - Murang'a County.,1,"geography,ward,kenya",TRUE
Rearrange (Nayoke) to reference a valid ward in Kitutu Chache South Constituency - Kisii County in Kenya,Nyakoe,The Ward starts with NYA,The ward Nyakoe is in Kitutu Chache South Constituency - Kisii County.,1,"geography,ward,kenya",TRUE
Rearrange (Kiamna) to reference a valid ward in Kajiado South Constituency - Kajiado County in Kenya,Kimana,The Ward starts with KIM,The ward Kimana is in Kajiado South Constituency - Kajiado County.,1,"geography,ward,kenya",TRUE
Rearrange (Wmnaagaa) to reference a valid ward in Tetu Constituency - Nyeri County in Kenya,Wamagana,The Ward starts with WAM,The ward Wamagana is in Tetu Constituency - Nyeri County.,2,"geography,ward,kenya",TRUE
Rearrange (Brua) to reference a valid ward in Mwatate Constituency - Taita Taveta County in Kenya,Bura,The Ward starts with BUR,The ward Bura is in Mwatate Constituency - Taita Taveta County.,1,"geography,ward,kenya",TRUE
Rearrange (Kgaan) to reference a valid ward in Rangwe Constituency - Homa Bay County in Kenya,Kagan,The Ward starts with KAG,The ward Kagan is in Rangwe Constituency - Homa Bay County.,1,"geography,ward,kenya",TRUE
Rearrange (Hmruua) to reference a valid ward in Soy Constituency - Uasin Gishu County in Kenya,Huruma,The Ward starts with HUR,The ward Huruma is in Soy Constituency - Uasin Gishu County.,1,"geography,ward,kenya",TRUE
Rearrange (Witaa) to reference a valid ward in Mwingi East Constituency - Kitui County in Kenya,Waita,The Ward starts with WAI,The ward Waita is in Mwingi East Constituency - Kitui County.,1,"geography,ward,kenya",TRUE
Rearrange (Wnadgoa) to reference a valid ward in Sabatia Constituency - Vihiga County in Kenya,Wodanga,The Ward starts with WOD,The ward Wodanga is in Sabatia Constituency - Vihiga County.,1,"geography,ward,kenya",TRUE
Rearrange (Rguruu) to reference a valid ward in Mathira Constituency - Nyeri County in Kenya,Ruguru,The Ward starts with RUG,The ward Ruguru is in Mathira Constituency - Nyeri County.,1,"geography,ward,kenya",TRUE
Rearrange (Gigill) to reference a valid ward in Gilgil Constituency - Nakuru County in Kenya,Gilgil,The Ward starts with GIL,The ward Gilgil is in Gilgil Constituency - Nakuru County.,1,"geography,ward,kenya",TRUE
Rearrange (Wsatmbeie) to reference a valid ward in Suna West Constituency - Migori County in Kenya,Wasimbete,The Ward starts with WAS,The ward Wasimbete is in Suna West Constituency - Migori County.,2,"geography,ward,kenya",TRUE
Rearrange (Cihak) to reference a valid ward in Belgut Constituency - Bomet County in Kenya,Chaik,The Ward starts with CHA,The ward Chaik is in Belgut Constituency - Bomet County.,1,"geography,ward,kenya",TRUE
Rearrange (Ctenarl) to reference a valid ward in Karachuonyo Constituency - Homa Bay County in Kenya,Central,The Ward starts with CEN,The ward Central is in Karachuonyo Constituency - Homa Bay County.,1,"geography,ward,kenya",TRUE
Rearrange (Tgahne) to reference a valid ward in Kibwezi East Constituency - Makueni County in Kenya,Thange,The Ward starts with THA,The ward Thange is in Kibwezi East Constituency - Makueni County.,1,"geography,ward,kenya",TRUE
Rearrange (Nregia) to reference a valid ward in Kapseret Constituency - Uasin Gishu County in Kenya,Ngeria,The Ward starts with NGE,The ward Ngeria is in Kapseret Constituency - Uasin Gishu County.,1,"geography,ward,kenya",TRUE
Rearrange (Kvpeiu) to reference a valid ward in Changamwe Constituency - Mombasa County in Kenya,Kipevu,The Ward starts with KIP,The ward Kipevu is in Changamwe Constituency - Mombasa County.,1,"geography,ward,kenya",TRUE
Rearrange (Nunayki) to reference a valid ward in Buuri Constituency - Meru County in Kenya,Nanyuki,The Ward starts with NAN,The ward Nanyuki is in Buuri Constituency - Meru County.,1,"geography,ward,kenya",TRUE
Rearrange (Jjunu) to reference a valid ward in Kilifi South Constituency - Kilifi County in Kenya,Junju,The Ward starts with JUN,The ward Junju is in Kilifi South Constituency - Kilifi County.,1,"geography,ward,kenya",TRUE
Rearrange (Mribi) to reference a valid ward in Kiharu Constituency - Murang'a County in Kenya,Mbiri,The Ward starts with MBI,The ward Mbiri is in Kiharu Constituency - Murang'a County.,1,"geography,ward,kenya",TRUE
Rearrange (Gkwaaa) to reference a valid ward in Kieni Constituency - Nyeri County in Kenya,Gakawa,The Ward starts with GAK,The ward Gakawa is in Kieni Constituency - Nyeri County.,1,"geography,ward,kenya",TRUE
Rearrange (Ktpaama) to reference a valid ward in Mt. Elgon Constituency - Bungoma County in Kenya,Kaptama,The Ward starts with KAP,The ward Kaptama is in Mt. Elgon Constituency - Bungoma County.,1,"geography,ward,kenya",TRUE
Rearrange (Mniuadtri) to reference a valid ward in Gilgil Constituency - Nakuru County in Kenya,Murindati,The Ward starts with MUR,The ward Murindati is in Gilgil Constituency - Nakuru County.,2,"geography,ward,kenya",TRUE
Rearrange (Sgtiantua) to reference a valid ward in Cherangany Constituency - Trans Nzoia County in Kenya,Sitatunga,The Ward starts with SIT,The ward Sitatunga is in Cherangany Constituency - Trans Nzoia County.,2,"geography,ward,kenya",TRUE
Rearrange (Loinandi) to reference a valid ward in Kipkelion East Constituency - Kericho County in Kenya,Londiani,The Ward starts with LON,The ward Londiani is in Kipkelion East Constituency - Kericho County.,2,"geography,ward,kenya",TRUE
Rearrange (Kichmraaaa) to reference a valid ward in Mathioya Constituency - Murang'a County in Kenya,Kamacharia,The Ward starts with KAM,The ward Kamacharia is in Mathioya Constituency - Murang'a County.,2,"geography,ward,kenya",TRUE
Rearrange (Gkraaatwa) to reference a valid ward in Kieni Constituency - Nyeri County in Kenya,Gatarakwa,The Ward starts with GAT,The ward Gatarakwa is in Kieni Constituency - Nyeri County.,2,"geography,ward,kenya",TRUE
Rearrange (Nognnsayio) to reference a valid ward in Borabu Constituency - Nyamira County in Kenya,Nyansiongo,The Ward starts with NYA,The ward Nyansiongo is in Borabu Constituency - Nyamira County.,2,"geography,ward,kenya",TRUE
Rearrange (Ugnuja) to reference a valid ward in Ugunja Constituency - Siaya County in Kenya,Ugunja,The Ward starts with UGU,The ward Ugunja is in Ugunja Constituency - Siaya County.,1,"geography,ward,kenya",TRUE
Rearrange (Miksihu) to reference a valid ward in Webuye West Constituency - Bungoma County in Kenya,Misikhu,The Ward starts with MIS,The ward Misikhu is in Webuye West Constituency - Bungoma County.,1,"geography,ward,kenya",TRUE
Rearrange (Mkraaa) to reference a valid ward in Webuye East Constituency - Bungoma County in Kenya,Maraka,The Ward starts with MAR,The ward Maraka is in Webuye East Constituency - Bungoma County.,1,"geography,ward,kenya",TRUE
Rearrange (Nmnauyda) to reference a valid ward in Lari Constituency - Kiambu County in Kenya,Nyanduma,The Ward starts with NYA,The ward Nyanduma is in Lari Constituency - Kiambu County.,2,"geography,ward,kenya",TRUE
Rearrange (Kmthniaii) to reference a valid ward in Yatta Constituency - Machakos County in Kenya,Kithimani,The Ward starts with KIT,The ward Kithimani is in Yatta Constituency - Machakos County.,2,"geography,ward,kenya",TRUE
Rearrange (Traakha) to reference a valid ward in Mwingi North Constituency - Kitui County in Kenya,Tharaka,The Ward starts with THA,The ward Tharaka is in Mwingi North Constituency - Kitui County.,1,"geography,ward,kenya",TRUE
Rearrange (Gahrjnaiciu) to reference a valid ward in Kandara Constituency - Murang'a County in Kenya,Gaichanjiru,The Ward starts with GAI,The ward Gaichanjiru is in Kandara Constituency - Murang'a County.,2,"geography,ward,kenya",TRUE
Rearrange (Knaigno) to reference a valid ward in Kinango Constituency - Kwale County in Kenya,Kinango,The Ward starts with KIN,The ward Kinango is in Kinango Constituency - Kwale County.,1,"geography,ward,kenya",TRUE
Rearrange (Gauntga) to reference a valid ward in Tharaka Constituency - Tharaka County in Kenya,Gatunga,The Ward starts with GAT,The ward Gatunga is in Tharaka Constituency - Tharaka County.,1,"geography,ward,kenya",TRUE
Rearrange (Sgnao) to reference a valid ward in Likuyani Constituency - Kakamega County in Kenya,Sango,The Ward starts with SAN,The ward Sango is in Likuyani Constituency - Kakamega County.,1,"geography,ward,kenya",TRUE
Rearrange (Raui) to reference a valid ward in Kasarani Constituency - Nairobi County in Kenya,Ruai,The Ward starts with RUA,The ward Ruai is in Kasarani Constituency - Nairobi County.,1,"geography,ward,kenya",TRUE
Rearrange (Muhttii) to reference a valid ward in Ndia Constituency - Kirinyaga County in Kenya,Mutithi,The Ward starts with MUT,The ward Mutithi is in Ndia Constituency - Kirinyaga County.,1,"geography,ward,kenya",TRUE
Rearrange (Rsmaii) to reference a valid ward in Msambweni Constituency - Kwale County in Kenya,Ramisi,The Ward starts with RAM,The ward Ramisi is in Msambweni Constituency - Kwale County.,1,"geography,ward,kenya",TRUE
Rearrange (Rgomia) to reference a valid ward in Kitutu Masaba Constituency - Nyamira County in Kenya,Rigoma,The Ward starts with RIG,The ward Rigoma is in Kitutu Masaba Constituency - Nyamira County.,1,"geography,ward,kenya",TRUE
Rearrange (Kumkaa) to reference a valid ward in Turkana West Constituency - Turkana County in Kenya,Kakuma,The Ward starts with KAK,The ward Kakuma is in Turkana West Constituency - Turkana County.,1,"geography,ward,kenya",TRUE
Rearrange (Mablako) to reference a valid ward in Tongaren Constituency - Bungoma County in Kenya,Mbakalo,The Ward starts with MBA,The ward Mbakalo is in Tongaren Constituency - Bungoma County.,1,"geography,ward,kenya",TRUE
Rearrange (Knoedle) to reference a valid ward in Kisumu Central Constituency - Kisumu County in Kenya,Kondele,The Ward starts with KON,The ward Kondele is in Kisumu Central Constituency - Kisumu County.,1,"geography,ward,kenya",TRUE
Rearrange (Ruiri) to reference a valid ward in Ndaragwa Constituency - Nyandarua County in Kenya,Rurii,The Ward starts with RUR,The ward Rurii is in Ndaragwa Constituency - Nyandarua County.,1,"geography,ward,kenya",TRUE
Rearrange (Nngnaia) to reference a valid ward in Funyula Constituency - Busia County in Kenya,Nangina,The Ward starts with NAN,The ward Nangina is in Funyula Constituency - Busia County.,1,"geography,ward,kenya",TRUE
Rearrange (Raaibi) to reference a valid ward in Kiambu Constituency - Kiambu County in Kenya,Riabai,The Ward starts with RIA,The ward Riabai is in Kiambu Constituency - Kiambu County.,1,"geography,ward,kenya",TRUE
Rearrange (Kwranaebg) to reference a valid ward in Aldai Constituency - Nandi County in Kenya,Kabwareng,The Ward starts with KAB,The ward Kabwareng is in Aldai Constituency - Nandi County.,2,"geography,ward,kenya",TRUE
Rearrange (Fnio) to reference a valid ward in Lafey Constituency - Mandera County in Kenya,Fino,The Ward starts with FIN,The ward Fino is in Lafey Constituency - Mandera County.,1,"geography,ward,kenya",TRUE
Rearrange (Nndaali) to reference a valid ward in Yatta Constituency - Machakos County in Kenya,Ndalani,The Ward starts with NDA,The ward Ndalani is in Yatta Constituency - Machakos County.,1,"geography,ward,kenya",TRUE
Rearrange (Sion) to reference a valid ward in Sigowet/Soin Constituency - Kericho County in Kenya,Soin,The Ward starts with SOI,The ward Soin is in Sigowet/Soin Constituency - Kericho County.,1,"geography,ward,kenya",TRUE
Rearrange (Kaarma) to reference a valid ward in Kuresoi North Constituency - Nakuru County in Kenya,Kamara,The Ward starts with KAM,The ward Kamara is in Kuresoi North Constituency - Nakuru County.,1,"geography,ward,kenya",TRUE
Rearrange (Kinie) to reference a valid ward in Ndia Constituency - Kirinyaga County in Kenya,Kiine,The Ward starts with KII,The ward Kiine is in Ndia Constituency - Kirinyaga County.,1,"geography,ward,kenya",TRUE
Rearrange (Kgtcaipih) to reference a valid ward in Kuresoi South Constituency - Nakuru County in Kenya,Kiptagich,The Ward starts with KIP,The ward Kiptagich is in Kuresoi South Constituency - Nakuru County.,2,"geography,ward,kenya",TRUE
Rearrange (Mneyroreo) to reference a valid ward in Kitutu Chache North Constituency - Kisii County in Kenya,Monyerero,The Ward starts with MON,The ward Monyerero is in Kitutu Chache North Constituency - Kisii County.,2,"geography,ward,kenya",TRUE
Rearrange (Rwrae) to reference a valid ward in Nyeri Town Constituency - Nyeri County in Kenya,Rware,The Ward starts with RWA,The ward Rware is in Nyeri Town Constituency - Nyeri County.,1,"geography,ward,kenya",TRUE
Rearrange (Kauetnpldo) to reference a valid ward in Sotik Constituency - Bomet County in Kenya,Kapletundo,The Ward starts with KAP,The ward Kapletundo is in Sotik Constituency - Bomet County.,2,"geography,ward,kenya",TRUE
Rearrange (Gmebe) to reference a valid ward in Suba North Constituency - Homa Bay County in Kenya,Gembe,The Ward starts with GEM,The ward Gembe is in Suba North Constituency - Homa Bay County.,1,"geography,ward,kenya",TRUE
Rearrange (Wtoe) to reference a valid ward in Makueni Constituency - Makueni County in Kenya,Wote,The Ward starts with WOT,The ward Wote is in Makueni Constituency - Makueni County.,1,"geography,ward,kenya",TRUE
Rearrange (Kaniagnri) to reference a valid ward in Nithi Constituency - Tharaka County in Kenya,Karingani,The Ward starts with KAR,The ward Karingani is in Nithi Constituency - Tharaka County.,2,"geography,ward,kenya",TRUE
Rearrange (Hoastipl) to reference a valid ward in Thika Town Constituency - Kiambu County in Kenya,Hospital,The Ward starts with HOS,The ward Hospital is in Thika Town Constituency - Kiambu County.,2,"geography,ward,kenya",TRUE
Rearrange (Sthiiko) to reference a valid ward in Webuye West Constituency - Bungoma County in Kenya,Sitikho,The Ward starts with SIT,The ward Sitikho is in Webuye West Constituency - Bungoma County.,1,"geography,ward,kenya",TRUE
Rearrange (Blnaage) to reference a valid ward in Bura Constituency - Tana River County in Kenya,Bangale,The Ward starts with BAN,The ward Bangale is in Bura Constituency - Tana River County.,1,"geography,ward,kenya",TRUE
Rearrange (Kemrea) to reference a valid ward in Kitutu Masaba Constituency - Nyamira County in Kenya,Kemera,The Ward starts with KEM,The ward Kemera is in Kitutu Masaba Constituency - Nyamira County.,1,"geography,ward,kenya",TRUE
Rearrange (Aehro) to reference a valid ward in Nyando Constituency - Kisumu County in Kenya,Ahero,The Ward starts with AHE,The ward Ahero is in Nyando Constituency - Kisumu County.,1,"geography,ward,kenya",TRUE
Rearrange (Kdatoynao) to reference a valid ward in Ndhiwa Constituency - Homa Bay County in Kenya,Kanyadoto,The Ward starts with KAN,The ward Kanyadoto is in Ndhiwa Constituency - Homa Bay County.,2,"geography,ward,kenya",TRUE
Rearrange (Msigoi) to reference a valid ward in Kisumu Central Constituency - Kisumu County in Kenya,Migosi,The Ward starts with MIG,The ward Migosi is in Kisumu Central Constituency - Kisumu County.,1,"geography,ward,kenya",TRUE
Rearrange (Kkuu) to reference a valid ward in Kajiado South Constituency - Kajiado County in Kenya,Kuku,The Ward starts with KUK,The ward Kuku is in Kajiado South Constituency - Kajiado County.,1,"geography,ward,kenya",TRUE
Rearrange (Keeasnmi) to reference a valid ward in Kinango Constituency - Kwale County in Kenya,Kasemeni,The Ward starts with KAS,The ward Kasemeni is in Kinango Constituency - Kwale County.,2,"geography,ward,kenya",TRUE
Rearrange (Mwohiko) to reference a valid ward in Ruiru Constituency - Kiambu County in Kenya,Mwihoko,The Ward starts with MWI,The ward Mwihoko is in Ruiru Constituency - Kiambu County.,1,"geography,ward,kenya",TRUE
Rearrange (Ghrnuiguti) to reference a valid ward in Githunguri Constituency - Kiambu County in Kenya,Githunguri,The Ward starts with GIT,The ward Githunguri is in Githunguri Constituency - Kiambu County.,2,"geography,ward,kenya",TRUE
Rearrange (Brgochioa) to reference a valid ward in West Mugirango Constituency - Nyamira County in Kenya,Bogichora,The Ward starts with BOG,The ward Bogichora is in West Mugirango Constituency - Nyamira County.,2,"geography,ward,kenya",TRUE
Rearrange (Koivu) to reference a valid ward in Mwingi East Constituency - Kitui County in Kenya,Kivou,The Ward starts with KIV,The ward Kivou is in Mwingi East Constituency - Kitui County.,1,"geography,ward,kenya",TRUE
Rearrange (Muduhu) to reference a valid ward in Hamisi Constituency - Vihiga County in Kenya,Muhudu,The Ward starts with MUH,The ward Muhudu is in Hamisi Constituency - Vihiga County.,1,"geography,ward,kenya",TRUE
Rearrange (Kawaimngi) to reference a valid ward in Gatundu South Constituency - Kiambu County in Kenya,Kiamwangi,The Ward starts with KIA,The ward Kiamwangi is in Gatundu South Constituency - Kiambu County.,2,"geography,ward,kenya",TRUE
Rearrange (Kiuyku) to reference a valid ward in Kikuyu Constituency - Kiambu County in Kenya,Kikuyu,The Ward starts with KIK,The ward Kikuyu is in Kikuyu Constituency - Kiambu County.,1,"geography,ward,kenya",TRUE
Rearrange (Ejnete) to reference a valid ward in Mumias West Constituency - Kakamega County in Kenya,Etenje,The Ward starts with ETE,The ward Etenje is in Mumias West Constituency - Kakamega County.,1,"geography,ward,kenya",TRUE
Rearrange (Knoongi) to reference a valid ward in Likuyani Constituency - Kakamega County in Kenya,Kongoni,The Ward starts with KON,The ward Kongoni is in Likuyani Constituency - Kakamega County.,1,"geography,ward,kenya",TRUE
Rearrange (Cnrtael) to reference a valid ward in Ndaragwa Constituency - Nyandarua County in Kenya,Central,The Ward starts with CEN,The ward Central is in Ndaragwa Constituency - Nyandarua County.,1,"geography,ward,kenya",TRUE
Rearrange (Kraaria) to reference a valid ward in Gatanga Constituency - Murang'a County in Kenya,Kariara,The Ward starts with KAR,The ward Kariara is in Gatanga Constituency - Murang'a County.,1,"geography,ward,kenya",TRUE
Rearrange (Kaarnasi) to reference a valid ward in Kasarani Constituency - Nairobi County in Kenya,Kasarani,The Ward starts with KAS,The ward Kasarani is in Kasarani Constituency - Nairobi County.,2,"geography,ward,kenya",TRUE
