question_text,correct_answer,hint,explanation,difficulty,tags,active
Re-arrange [Ruku Geoffrey] :- DP MP for Mbeere North Constituency as by May 2023,Ruku Geoffrey,RUK--- GEO---,Ruku Geoffrey was DP MP for Mbeere North Constituency as by May 2023,1,kenyan_mp,TRUE
Re-arrange [Mlui Fabain] :- GDDP MP for Kangundo Constituency as by May 2023,Muli Fabian,MUL--- FAB---,Muli Fabian was GDDP MP for Kangundo Constituency as by May 2023,1,kenyan_mp,TRUE
Re-arrange [Aubdl Rhiam] :- Independent MP for North Imenti Constituency as by May 2023,Abdul Rahim,ABD--- RAH---,Abdul Rahim was Independent MP for North Imenti Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Amhed Sakheel] :- Independent MP for Kisumu East Constituency as by May 2023,Ahmed Shakeel,AHM--- SHA---,Ahmed Shakeel was Independent MP for Kisumu East Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Karauri Ralnod] :- Independent MP for Kasarani Constituency as by May 2023,Karauri Ronald,KAR--- RON---,Karauri Ronald was Independent MP for Kasarani Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Kliitai Ole] :- Independent MP for Narok South Constituency as by May 2023,Kitilai Ole,KIT--- OLE---,Kitilai Ole was Independent MP for Narok South Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Kurriua Eajilh] :- Independent MP for Gatundu North Constituency as by May 2023,Kururia Elijah,KUR--- ELI---,Kururia Elijah was Independent MP for Gatundu North Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Myunala Geoffrey] :- Independent MP for Nambale Constituency as by May 2023,Mulanya Geoffrey,MUL--- GEO---,Mulanya Geoffrey was Independent MP for Nambale Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Mlwayo Jos] :- Independent MP for Masinga Constituency as by May 2023,Mwalyo Jos,MWA--- JOS---,Mwalyo Jos was Independent MP for Masinga Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Nberat Bearrnd] :- Independent MP for Mbeere South Constituency as by May 2023,Nebart Bernard,NEB--- BER---,Nebart Bernard was Independent MP for Mbeere South Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Toitcroih Thmioty] :- Independent MP for Marakwet West Constituency as by May 2023,Toroitich Timothy,TOR--- TIM---,Toroitich Timothy was Independent MP for Marakwet West Constituency as by May 2023,3,kenyan_mp,TRUE
Re-arrange [Arahbimdan Mehoamd] :- JP MP for Lafey Constituency as by May 2023,Abdirahman Mohamed,ABD--- MOH---,Abdirahman Mohamed was JP MP for Lafey Constituency as by May 2023,3,kenyan_mp,TRUE
Re-arrange [Amraa Smeual] :- JP MP for Nakuru Town West Constituency as by May 2023,Arama Samuel,ARA--- SAM---,Arama Samuel was JP MP for Nakuru Town West Constituency as by May 2023,3,kenyan_mp,TRUE
Re-arrange [Haassn Abdi] :- JP MP for Kamkunji Constituency as by May 2023,Hassan Abdi,HAS--- ABD---,Hassan Abdi was JP MP for Kamkunji Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Sahrcadk Mwiti] :- JP MP for South Imenti Constituency as by May 2023,Shadrack Mwiti,SHA--- MWI---,Shadrack Mwiti was JP MP for South Imenti Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Khatiro Kiili] :- JP MP for Igembe Central Constituency as by May 2023,Karitho Kiili,KAR--- KII---,Karitho Kiili was JP MP for Igembe Central Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Kaahrio Daivd] :- JP MP for Ol Kalou Constituency as by May 2023,Kiaraho David,KIA--- DAV---,Kiaraho David was JP MP for Ol Kalou Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Kerore Sraah] :- JP MP for laikipia North Constituency as by May 2023,Korere Sarah,KOR--- SAR---,Korere Sarah was JP MP for laikipia North Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Kyoi John] :- JP MP for Sirisia Constituency as by May 2023,Koyi John,KOY--- JOH---,Koyi John was JP MP for Sirisia Constituency as by May 2023,1,kenyan_mp,TRUE
Re-arrange [Kyewna Thuku] :- JP MP for Kinangop Constituency as by May 2023,Kwenya Thuku,KWE--- THU---,Kwenya Thuku was JP MP for Kinangop Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Lomwa Jospeh] :- JP MP for Isiolo North Constituency as by May 2023,Lomwa Joseph,LOM--- JOS---,Lomwa Joseph was JP MP for Isiolo North Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Minaa Mgwao] :- JP MP for Starehe Constituency as by May 2023,Maina Mwago,MAI--- MWA---,Maina Mwago was JP MP for Starehe Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Magoka Shepetn] :- JP MP for West Mugirango Constituency as by May 2023,Mogaka Stephen,MOG--- STE---,Mogaka Stephen was JP MP for West Mugirango Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Mehoamd Aden] :- JP MP for Wajir East Constituency as by May 2023,Mohamed Aden,MOH--- ADE---,Mohamed Aden was JP MP for Wajir East Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Mbmreo Irene] :- JP MP for Bahati Constituency as by May 2023,Mrembo Irene,MRE--- IRE---,Mrembo Irene was JP MP for Bahati Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Mruuiri Mhtumaa] :- JP MP for Lamu West Constituency as by May 2023,Muiruri Muthama,MUI--- MUT---,Muiruri Muthama was JP MP for Lamu West Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Mewnje Mark] :- JP MP for Embakasi West Constituency as by May 2023,Mwenje Mark,MWE--- MAR---,Mwenje Mark was JP MP for Embakasi West Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Nlkoingog Nhlcaios] :- JP MP for Turkana East Constituency as by May 2023,Ngikolong Nicholas,NGI--- NIC---,Ngikolong Nicholas was JP MP for Turkana East Constituency as by May 2023,3,kenyan_mp,TRUE
Re-arrange [Nyaami Rhaceal] :- JP MP for Kitui South Constituency as by May 2023,Nyamai Rachael,NYA--- RAC---,Nyamai Rachael was JP MP for Kitui South Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Obo Rwiedua] :- JP MP for Lamu East Constituency as by May 2023,Obo Ruweida,OBO--- RUW---,Obo Ruweida was JP MP for Lamu East Constituency as by May 2023,1,kenyan_mp,TRUE
Re-arrange [Pariyeo Aengs] :- JP MP for Narok North Constituency as by May 2023,Pareiyo Agnes,PAR--- AGN---,Pareiyo Agnes was JP MP for Narok North Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Sakhe Peetr] :- JP MP for Mwatate Constituency as by May 2023,Shake Peter,SHA--- PET---,Shake Peter was JP MP for Mwatate Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Srhuie Abdi] :- JP MP for Balambala Constituency as by May 2023,Shurie Abdi,SHU--- ABD---,Shurie Abdi was JP MP for Balambala Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Tubi Bidu] :- JP MP for Isiolo South Constituency as by May 2023,Tubi Bidu,TUB--- BID---,Tubi Bidu was JP MP for Isiolo South Constituency as by May 2023,1,kenyan_mp,TRUE
Re-arrange [Guyo Ahde] :- KANU MP for North Horr Constituency as by May 2023,Guyo Adhe,GUY--- ADH---,Guyo Adhe was KANU MP for North Horr Constituency as by May 2023,1,kenyan_mp,TRUE
Re-arrange [Kaassit Wliliam] :- KANU MP for Tiaty Constituency as by May 2023,Kassait William,KAS--- WIL---,Kassait William was KANU MP for Tiaty Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Lninjooeti Jckason] :- KANU MP for Samburu East Constituency as by May 2023,Lentoijoni Jackson,LEN--- JAC---,Lentoijoni Jackson was KANU MP for Samburu East Constituency as by May 2023,3,kenyan_mp,TRUE
Re-arrange [Lsuueda Jeopnsihe] :- KANU MP for Samburu West Constituency as by May 2023,Lesuuda Josephine,LES--- JOS---,Lesuuda Josephine was KANU MP for Samburu West Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Snkluui Juiuls] :- KANU MP for Kilgoris Constituency as by May 2023,Sunkuli Julius,SUN--- JUL---,Sunkuli Julius was KANU MP for Kilgoris Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Pnksiog Dvai] :- KUP MP for Pokot South Constituency as by May 2023,Pkosing Davi,PKO--- DAV---,Pkosing Davi was KUP MP for Pokot South Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Tuits Lotee] :- KUP MP for Kacheliba Constituency as by May 2023,Titus Lotee,TIT--- LOT---,Titus Lotee was KUP MP for Kacheliba Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Mlue Caelb] :- MCCP MP for Machakos Town Constituency as by May 2023,Mule Caleb,MUL--- CAL---,Mule Caleb was MCCP MP for Machakos Town Constituency as by May 2023,1,kenyan_mp,TRUE
Re-arrange [Mtuuse Ekcmaos] :- MCCP MP for Kibwezi West Constituency as by May 2023,Mutuse Eckomas,MUT--- ECK---,Mutuse Eckomas was MCCP MP for Kibwezi West Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Oiehcng Daivd] :- MDG MP for Ugenya Constituency as by May 2023,Ochieng David,OCH--- DAV---,Ochieng David was MDG MP for Ugenya Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Aubri Learcwne] :- NOPEU MP for Tigania East Constituency as by May 2023,Aburi Lawrence,ABU--- LAW---,Aburi Lawrence was NOPEU MP for Tigania East Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Aubor Paul] :- ODM MP for Rongo Constituency as by May 2023,Abuor Paul,ABU--- PAU---,Abuor Paul was ODM MP for Rongo Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Aodw Mehoamd] :- ODM MP for Wajir South Constituency as by May 2023,Adow Mohamed,ADO--- MOH---,Adow Mohamed was ODM MP for Wajir South Constituency as by May 2023,1,kenyan_mp,TRUE
Re-arrange [Allmoo Paul] :- ODM MP for Rarieda Constituency as by May 2023,Amollo Paul,AMO--- PAU---,Amollo Paul was ODM MP for Rarieda Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Smeual Onngua] :- ODM MP for Alego Usonga Constituency as by May 2023,Samuel Onunga,SAM--- ONU---,Samuel Onunga was ODM MP for Alego Usonga Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Bday Bday] :- ODM MP for Jomvu Constituency as by May 2023,Bady Bady,BAD--- BAD---,Bady Bady was ODM MP for Jomvu Constituency as by May 2023,1,kenyan_mp,TRUE
Re-arrange [Bargono Nasfooln] :- ODM MP for Bomachoge Borabu Constituency as by May 2023,Barongo Nolfason,BAR--- NOL---,Barongo Nolfason was ODM MP for Bomachoge Borabu Constituency as by May 2023,3,kenyan_mp,TRUE
Re-arrange [Buyu Rzaoah] :- ODM MP for Kisumu West Constituency as by May 2023,Buyu Rozaah,BUY--- ROZ---,Buyu Rozaah was ODM MP for Kisumu West Constituency as by May 2023,1,kenyan_mp,TRUE
Re-arrange [Elahci Bctaiere] :- ODM MP for Dagoretti North Constituency as by May 2023,Elachi Beatrice,ELA--- BEA---,Elachi Beatrice was ODM MP for Dagoretti North Constituency as by May 2023,3,kenyan_mp,TRUE
Re-arrange [Fraah Yususf] :- ODM MP for Wajir West Constituency as by May 2023,Farah Yussuf,FAR--- YUS---,Farah Yussuf was ODM MP for Wajir West Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Facnirs Kajwnag'] :- ODM MP for Ruaraka Constituency as by May 2023,Francis Kajwang',FRA--- KAJ---,Francis Kajwang' was ODM MP for Ruaraka Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Giirsao Cvile] :- ODM MP for Kitutu Masaba Constituency as by May 2023,Gisairo Clive,GIS--- CLI---,Gisairo Clive was ODM MP for Kitutu Masaba Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Ggoo Laiiln] :- ODM MP for Rangwe Constituency as by May 2023,Gogo Lilian,GOG--- LIL---,Gogo Lilian was ODM MP for Rangwe Constituency as by May 2023,1,kenyan_mp,TRUE
Re-arrange [Guyo Ali] :- ODM MP for Garsen Constituency as by May 2023,Guyo Ali,GUY--- ALI---,Guyo Ali was ODM MP for Garsen Constituency as by May 2023,1,kenyan_mp,TRUE
Re-arrange [Haismi Ktkaua] :- ODM MP for Kajiado East Constituency as by May 2023,Hamisi Kakuta,HAM--- KAK---,Hamisi Kakuta was ODM MP for Kajiado East Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Haiirbe Siad] :- ODM MP for Galole Constituency as by May 2023,Hiribae Said,HIR--- SAI---,Hiribae Said was ODM MP for Galole Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Klmuaa Gogere] :- ODM MP for Homa Bay Town Constituency as by May 2023,Kaluma George,KAL--- GEO---,Kaluma George was ODM MP for Homa Bay Town Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Korhnacy Eajilh] :- ODM MP for Kajiado Central Constituency as by May 2023,Kanchory Elijah,KAN--- ELI---,Kanchory Elijah was ODM MP for Kajiado Central Constituency as by May 2023,3,kenyan_mp,TRUE
Re-arrange [Knataa Paul] :- ODM MP for Kaloleni Constituency as by May 2023,Katana Paul,KAT--- PAU---,Katana Paul was ODM MP for Kaloleni Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Kohhde Pelihx] :- ODM MP for Langata Constituency as by May 2023,Khodhe Phelix,KHO--- PHE---,Khodhe Phelix was ODM MP for Langata Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Kineadgbi Aonteny] :- ODM MP for Kitutu Chache South Constituency as by May 2023,Kibagendi Antoney,KIB--- ANT---,Kibagendi Antoney was ODM MP for Kitutu Chache South Constituency as by May 2023,3,kenyan_mp,TRUE
Re-arrange [Ktii Rihcard] :- ODM MP for Kilifi South Constituency as by May 2023,Kiti Richard,KIT--- RIC---,Kiti Richard was ODM MP for Kilifi South Constituency as by May 2023,1,kenyan_mp,TRUE
Re-arrange [Kbome Hsiraron] :- ODM MP for Magarini Constituency as by May 2023,Kombe Harrison,KOM--- HAR---,Kombe Harrison was ODM MP for Magarini Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Lyuai Caelb] :- ODM MP for Saboti Constituency as by May 2023,Luyai Caleb,LUY--- CAL---,Luyai Caleb was ODM MP for Saboti Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Mlceahe Mehoamd] :- ODM MP for Mvita Constituency as by May 2023,Machele Mohamed,MAC--- MOH---,Machele Mohamed was ODM MP for Mvita Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Mnaduku Dieanl] :- ODM MP for Nyaribari Masaba Constituency as by May 2023,Manduku Daniel,MAN--- DAN---,Manduku Daniel was ODM MP for Nyaribari Masaba Constituency as by May 2023,3,kenyan_mp,TRUE
Re-arrange [Marasa Peetr] :- ODM MP for Suna West Constituency as by May 2023,Masara Peter,MAS--- PET---,Masara Peter was ODM MP for Suna West Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Mkobo Mishi] :- ODM MP for Likoni Constituency as by May 2023,Mboko Mishi,MBO--- MIS---,Mboko Mishi was ODM MP for Likoni Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Mehoamd Abaidkidr] :- ODM MP for Lagdera Constituency as by May 2023,Mohamed Abdikadir,MOH--- ABD---,Mohamed Abdikadir was ODM MP for Lagdera Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Mehoamd Juent] :- ODM MP for Suna East Constituency as by May 2023,Mohamed Junet,MOH--- JUN---,Mohamed Junet was ODM MP for Suna East Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Mbague Inonenct] :- ODM MP for Likuyani Constituency as by May 2023,Mugabe Innocent,MUG--- INN---,Mugabe Innocent was ODM MP for Likuyani Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Mkuahnwa Tuits] :- ODM MP for Lurambi Constituency as by May 2023,Mukhwana Titus,MUK--- TIT---,Mukhwana Titus was ODM MP for Lurambi Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Mlwae Nhlcaios] :- ODM MP for Butere Constituency as by May 2023,Mwale Nicholas,MWA--- NIC---,Mwale Nicholas was ODM MP for Butere Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Mzyani Anmia] :- ODM MP for Malindi Constituency as by May 2023,Mnyazi Amina,MNY--- AMI---,Mnyazi Amina was ODM MP for Malindi Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Nbaii Nreawba] :- ODM MP for Lugari Constituency as by May 2023,Nabii Nabwera,NAB--- NAB---,Nabii Nabwera was ODM MP for Lugari Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Ndalunibo Peetr] :- ODM MP for Matungu Constituency as by May 2023,Nabulindo Peter,NAB--- PET---,Nabulindo Peter was ODM MP for Matungu Constituency as by May 2023,3,kenyan_mp,TRUE
Re-arrange [Nabuin Paul] :- ODM MP for Turkana North Constituency as by May 2023,Naibun Paul,NAI--- PAU---,Naibun Paul was ODM MP for Turkana North Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Ncacia Johosnn] :- ODM MP for Mumias West Constituency as by May 2023,Naicca Johnson,NAI--- JOH---,Naicca Johnson was ODM MP for Mumias West Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Nmiaot John] :- ODM MP for Turkana South Constituency as by May 2023,Namoit John,NAM--- JOH---,Namoit John was ODM MP for Turkana South Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Ntimaya Mark] :- ODM MP for Uriri Constituency as by May 2023,Nyamita Mark,NYA--- MAR---,Nyamita Mark was ODM MP for Uriri Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Naikyl Jaems] :- ODM MP for Seme Constituency as by May 2023,Nyikal James,NYI--- JAM---,Nyikal James was ODM MP for Seme Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Oraba Eve] :- ODM MP for Kabondo Kasipul Constituency as by May 2023,Obara Eve,OBA--- EVE---,Obara Eve was ODM MP for Kabondo Kasipul Constituency as by May 2023,3,kenyan_mp,TRUE
Re-arrange [Oadnga Geoffrey] :- ODM MP for Matayos Constituency as by May 2023,Odanga Geoffrey,ODA--- GEO---,Odanga Geoffrey was ODM MP for Matayos Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Ogdee Tom] :- ODM MP for Nyatike Constituency as by May 2023,Odege Tom,ODE--- TOM---,Odege Tom was ODM MP for Nyatike Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Odimbaho Eshila] :- ODM MP for Gem Constituency as by May 2023,Odhiambo Elisha,ODH--- ELI---,Odhiambo Elisha was ODM MP for Gem Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Odimbaho Mlilie] :- ODM MP for Suba North Constituency as by May 2023,Odhiambo Millie,ODH--- MIL---,Odhiambo Millie was ODM MP for Suba North Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Odoyo Oleklo] :- ODM MP for Nyando Constituency as by May 2023,Odoyo Okello,ODO--- OKE---,Odoyo Okello was ODM MP for Nyando Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Oglloa Gideon] :- ODM MP for Bondo Constituency as by May 2023,Ogolla Gideon,OGO--- GID---,Ogolla Gideon was ODM MP for Bondo Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Oku Ewrdad] :- ODM MP for Teso North Constituency as by May 2023,Oku Edward,OKU--- EDW---,Oku Edward was ODM MP for Teso North Constituency as by May 2023,1,kenyan_mp,TRUE
Re-arrange [Okomue Arnedw] :- ODM MP for Karachuonyo Constituency as by May 2023,Okuome Andrew,OKU--- AND---,Okuome Andrew was ODM MP for Karachuonyo Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Olcuoh Annhoty] :- ODM MP for Mathare Constituency as by May 2023,Oluoch Anthony,OLU--- ANT---,Oluoch Anthony was ODM MP for Mathare Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Omdnoi Colrai] :- ODM MP for Suba South Constituency as by May 2023,Omondi Caroli,OMO--- CAR---,Omondi Caroli was ODM MP for Suba South Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Oemrwa Gogere] :- ODM MP for Makadara Constituency as by May 2023,Omwera George,OMW--- GEO---,Omwera George was ODM MP for Makadara Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Oginli Bbau] :- ODM MP for Embakasi East Constituency as by May 2023,Ongili Babu,ONG--- BAB---,Ongili Babu was ODM MP for Embakasi East Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Peetr Orreo] :- ODM MP for Kibra Constituency as by May 2023,Peter Orero,PET--- ORE---,Peter Orero was ODM MP for Kibra Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Oron Jsuhoa] :- ODM MP for Kisumu Central Constituency as by May 2023,Oron Joshua,ORO--- JOS---,Oron Joshua was ODM MP for Kisumu Central Constituency as by May 2023,1,kenyan_mp,TRUE
Re-arrange [Oerso Ptriack] :- ODM MP for Borabu Constituency as by May 2023,Osero Patrick,OSE--- PAT---,Osero Patrick was ODM MP for Borabu Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Onduo Wlciboerrfe] :- ODM MP for Funyula Constituency as by May 2023,Oundo Wilberforce,OUN--- WIL---,Oundo Wilberforce was ODM MP for Funyula Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Ownio John] :- ODM MP for Awendo Constituency as by May 2023,Owino John,OWI--- JOH---,Owino John was ODM MP for Awendo Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Ownio Mtiarn] :- ODM MP for Ndhiwa Constituency as by May 2023,Owino Martin,OWI--- MAR---,Owino Martin was ODM MP for Ndhiwa Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Ouowr Jsuhoa] :- ODM MP for Nyakach Constituency as by May 2023,Owuor Joshua,OWU--- JOS---,Owuor Joshua was ODM MP for Nyakach Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Oyoo Jaems] :- ODM MP for Muhoroni Constituency as by May 2023,Oyoo James,OYO--- JAM---,Oyoo James was ODM MP for Muhoroni Constituency as by May 2023,1,kenyan_mp,TRUE
Re-arrange [Oluya Jospeh] :- ODM MP for Butula Constituency as by May 2023,Oyula Joseph,OYU--- JOS---,Oyula Joseph was ODM MP for Butula Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Sbimkaa Phriansaa] :- ODM MP for Kajiado South Constituency as by May 2023,Sakimba Parashina,SAK--- PAR---,Sakimba Parashina was ODM MP for Kajiado South Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Siwmbha Omar] :- ODM MP for Changamwe Constituency as by May 2023,Shimbwa Omar,SHI--- OMA---,Shimbwa Omar was ODM MP for Changamwe Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Slhinai Bren] :- ODM MP for Ikolomani Constituency as by May 2023,Shinali Bern,SHI--- BER---,Shinali Bern was ODM MP for Ikolomani Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Waaydni Jaems] :- ODM MP for Ugunja Constituency as by May 2023,Wandayi James,WAN--- JAM---,Wandayi James was ODM MP for Ugunja Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Wgnayaa Creothhpsir] :- ODM MP for Khwisero Constituency as by May 2023,Wangaya Christopher,WAN--- CHR---,Wangaya Christopher was ODM MP for Khwisero Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Wwagne Eunmmael] :- ODM MP for Navakholo Constituency as by May 2023,Wangwe Emmanuel,WAN--- EMM---,Wangwe Emmanuel was ODM MP for Navakholo Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Waljnaa Rehaapl] :- ODM MP for Budalangi Constituency as by May 2023,Wanjala Raphael,WAN--- RAP---,Wanjala Raphael was ODM MP for Budalangi Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Were Crlhaes] :- ODM MP for Kasipul Constituency as by May 2023,Were Charles,WER--- CHA---,Were Charles was ODM MP for Kasipul Constituency as by May 2023,1,kenyan_mp,TRUE
Re-arrange [Watglunea Thmioty] :- ODM MP for Westlands Constituency as by May 2023,Wetangula Timothy,WET--- TIM---,Wetangula Timothy was ODM MP for Westlands Constituency as by May 2023,3,kenyan_mp,TRUE
Re-arrange [Mpue Annhoty] :- PAA MP for Rabai Constituency as by May 2023,Mupe Anthony,MUP--- ANT---,Mupe Anthony was PAA MP for Rabai Constituency as by May 2023,1,kenyan_mp,TRUE
Re-arrange [Rai Smeual] :- PAA MP for Kinango Constituency as by May 2023,Rai Samuel,RAI--- SAM---,Rai Samuel was PAA MP for Kinango Constituency as by May 2023,1,kenyan_mp,TRUE
Re-arrange [Tlunuge Chrao] :- PAA MP for Ganze Constituency as by May 2023,Tungule Charo,TUN--- CHA---,Tungule Charo was PAA MP for Ganze Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Kunrjuii Festus] :- TSP MP for Laikipia East Constituency as by May 2023,Kiunjuri Festus,KIU--- FES---,Kiunjuri Festus was TSP MP for Laikipia East Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Akjua Prtuos] :- UDA MP for Loima Constituency as by May 2023,Akuja Protus,AKU--- PRO---,Akuja Protus was UDA MP for Loima Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Aflah Mkirua] :- UDA MP for Bomachoge Chache Constituency as by May 2023,Alfah Miruka,ALF--- MIR---,Alfah Miruka was UDA MP for Bomachoge Chache Constituency as by May 2023,3,kenyan_mp,TRUE
Re-arrange [Bedar Slaim] :- UDA MP for Msambweni Constituency as by May 2023,Bader Salim,BAD--- SAL---,Bader Salim was UDA MP for Msambweni Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Brrae Heuissn] :- UDA MP for Tarbaj Constituency as by May 2023,Barre Hussein,BAR--- HUS---,Barre Hussein was UDA MP for Tarbaj Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Braorw Dkoew] :- UDA MP for Garissa Township Constituency as by May 2023,Barrow Dekow,BAR--- DEK---,Barrow Dekow was UDA MP for Garissa Township Constituency as by May 2023,3,kenyan_mp,TRUE
Re-arrange [Borato Phlyis] :- UDA MP for Moiben Constituency as by May 2023,Bartoo Phylis,BAR--- PHY---,Bartoo Phylis was UDA MP for Moiben Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Byaa Owen] :- UDA MP for Kilifi North Constituency as by May 2023,Baya Owen,BAY--- OWE---,Baya Owen was UDA MP for Kilifi North Constituency as by May 2023,1,kenyan_mp,TRUE
Re-arrange [Biego Paul] :- UDA MP for Chesumei Constituency as by May 2023,Biego Paul,BIE--- PAU---,Biego Paul was UDA MP for Chesumei Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Bweon Daivd] :- UDA MP for Marakwet East Constituency as by May 2023,Bowen David,BOW--- DAV---,Bowen David was UDA MP for Marakwet East Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Cbheor Paul] :- UDA MP for Rongai Constituency as by May 2023,Chebor Paul,CHE--- PAU---,Chebor Paul was UDA MP for Rongai Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Cgehe John] :- UDA MP for Limuru Constituency as by May 2023,Chege John,CHE--- JOH---,Chege John was UDA MP for Limuru Constituency as by May 2023,2,kenyan_mp,TRUE
